AREANM,AREACD,Year,GDHI,UK_Average,Diff_from_UK_Avg,Pct_of_UK_Avg,Income_Category
Monmouthshire and Newport,UKL21,2002,12719,12896.469273743016,-177.46927374301595,98.62389255558233,Low
Cardiff and Vale of Glamorgan,UKL22,2002,12343,12896.469273743016,-553.469273743016,95.70836589461064,Low
Flintshire and Wrexham,UKL23,2002,11860,12896.469273743016,-1036.469273743016,91.96315478490497,Low
Powys,UKL24,2002,11386,12896.469273743016,-1510.469273743016,88.28773021761619,Low
Aberdeen City and Aberdeenshire,UKM50,2002,13304,12896.469273743016,407.53072625698405,103.16001781267923,Low
Caithness & Sutherland and Ross & Cromarty,UKM61,2002,12054,12896.469273743016,-842.469273743016,93.46744247700207,Low
"Inverness & Nairn and Moray, Badenoch & Strathspey",UKM62,2002,10691,12896.469273743016,-2205.469273743016,82.89865833097969,Low
"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",UKM63,2002,10883,12896.469273743016,-2013.469273743016,84.3874379025397,Low
Na h-Eileanan Siar (Western Isles),UKM64,2002,10693,12896.469273743016,-2203.469273743016,82.91416645151676,Low
Orkney Islands,UKM65,2002,9977,12896.469273743016,-2919.469273743016,77.36225929924089,Low
Shetland Islands,UKM66,2002,10851,12896.469273743016,-2045.469273743016,84.13930797394636,Low
Angus and Dundee City,UKM71,2002,11955,12896.469273743016,-941.469273743016,92.69979051041643,Low
Clackmannanshire and Fife,UKM72,2002,11472,12896.469273743016,-1424.469273743016,88.95457940071077,Low
East Lothian and Midlothian,UKM73,2002,12137,12896.469273743016,-759.469273743016,94.11102947929103,Low
"Edinburgh, City of",UKM75,2002,15532,12896.469273743016,2635.530726256984,120.43606409099021,Medium
Falkirk,UKM76,2002,11208,12896.469273743016,-1688.469273743016,86.90750748981576,Low
Perth & Kinross and Stirling,UKM77,2002,13133,12896.469273743016,236.53072625698405,101.8340735067586,Low
West Lothian,UKM78,2002,11745,12896.469273743016,-1151.469273743016,91.07143785402268,Low
"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",UKM81,2002,12747,12896.469273743016,-149.46927374301595,98.84100624310149,Low
Glasgow City,UKM82,2002,11423,12896.469273743016,-1473.469273743016,88.57463044755224,Low
"Inverclyde, East Renfrewshire and Renfrewshire",UKM83,2002,12938,12896.469273743016,41.53072625698405,100.32203175439295,Low
North Lanarkshire,UKM84,2002,10955,12896.469273743016,-1941.469273743016,84.94573024187471,Low
Scottish Borders,UKM91,2002,11967,12896.469273743016,-929.469273743016,92.79283923363893,Low
Dumfries & Galloway,UKM92,2002,11169,12896.469273743016,-1727.469273743016,86.60509913934263,Low
East Ayrshire and North Ayrshire mainland,UKM93,2002,10759,12896.469273743016,-2137.469273743016,83.42593442924053,Low
South Ayrshire,UKM94,2002,12055,12896.469273743016,-841.469273743016,93.4751965372706,Low
South Lanarkshire,UKM95,2002,12207,12896.469273743016,-689.469273743016,94.65381369808895,Low
Belfast,UKN06,2002,11760,12896.469273743016,-1136.469273743016,91.1877487580508,Low
"Armagh City, Banbridge and Craigavon",UKN07,2002,10295,12896.469273743016,-2601.469273743016,79.82805046463716,Low
"Newry, Mourne and Down",UKN08,2002,10153,12896.469273743016,-2743.469273743016,78.72697390650423,Low
Ards and North Down,UKN09,2002,11614,12896.469273743016,-1282.469273743016,90.0556559588437,Low
Derry City and Strabane,UKN10,2002,9042,12896.469273743016,-3854.469273743016,70.11221294815437,Low
Mid Ulster,UKN11,2002,9345,12896.469273743016,-3551.469273743016,72.46169320952251,Low
Causeway Coast and Glens,UKN12,2002,9254,12896.469273743016,-3642.469273743016,71.75607372508522,Low
Antrim and Newtownabbey,UKN13,2002,11438,12896.469273743016,-1458.469273743016,88.69094135158036,Low
Lisburn and Castlereagh,UKN14,2002,11715,12896.469273743016,-1181.469273743016,90.83881604596642,Low
Mid and East Antrim,UKN15,2002,11127,12896.469273743016,-1769.469273743016,86.27942860806388,Low
Fermanagh and Omagh,UKN16,2002,9281,12896.469273743016,-3615.469273743016,71.96543335233584,Low
Hartlepool and Stockton-on-Tees,UKC11,2003,11302,13232.966480446927,-1930.9664804469267,85.4079092295735,Low
South Teesside,UKC12,2003,10532,13232.966480446927,-2700.9664804469267,79.58910812297543,Low
Darlington,UKC13,2003,11929,13232.966480446927,-1303.9664804469267,90.14607584494624,Low
Durham CC,UKC14,2003,11207,13232.966480446927,-2025.9664804469267,84.69000519694129,Low
Northumberland,UKC21,2003,13027,13232.966480446927,-205.96648044692665,98.44353508526403,Low
Tyneside,UKC22,2003,11294,13232.966480446927,-1938.9664804469267,85.34745415314133,Low
Sunderland,UKC23,2003,10562,13232.966480446927,-2670.9664804469267,79.81581465959613,Low
West Cumbria,UKD11,2003,11464,13232.966480446927,-1768.9664804469267,86.63212452732532,Low
East Cumbria,UKD12,2003,13963,13232.966480446927,730.0335195530733,105.51677902783003,Low
Manchester,UKD33,2003,9483,13232.966480446927,-3749.9664804469267,71.66193622580478,Low
Greater Manchester South West,UKD34,2003,14500,13232.966480446927,1267.0335195530733,109.57482603334063,Low
Greater Manchester South East,UKD35,2003,12394,13232.966480446927,-838.9664804469267,93.66002716256718,Low
Greater Manchester North West,UKD36,2003,12072,13232.966480446927,-1160.9664804469267,91.2267103361716,Low
Greater Manchester North East,UKD37,2003,11160,13232.966480446927,-2072.9664804469267,84.33483162290217,Low
Blackburn with Darwen,UKD41,2003,9729,13232.966480446927,-3503.9664804469267,73.52092982609456,Low
Blackpool,UKD42,2003,10828,13232.966480446927,-2404.9664804469267,81.82594595096639,Low
Lancaster and Wyre,UKD44,2003,11724,13232.966480446927,-1508.9664804469267,88.59691451137142,Low
Mid Lancashire,UKD45,2003,13310,13232.966480446927,77.03351955307335,100.58213341405269,Low
East Lancashire,UKD46,2003,10286,13232.966480446927,-2946.9664804469267,77.73011452268564,Low
Chorley and West Lancashire,UKD47,2003,12964,13232.966480446927,-268.96648044692665,97.96745135836056,Low
Warrington,UKD61,2003,13371,13232.966480446927,138.03351955307335,101.04310337184812,Low
Cheshire East,UKD62,2003,15552,13232.966480446927,2319.0335195530733,117.52466858417337,Medium
Cheshire West and Chester,UKD63,2003,14315,13232.966480446927,1082.0335195530733,108.1768023908463,Low
East Merseyside,UKD71,2003,10756,13232.966480446927,-2476.9664804469267,81.28185026307668,Low
Liverpool,UKD72,2003,10637,13232.966480446927,-2595.9664804469267,80.38258100114788,Low
Sefton,UKD73,2003,12786,13232.966480446927,-446.96648044692665,96.62232590774438,Low
Wirral,UKD74,2003,13237,13232.966480446927,4.033519553073347,100.03048084160898,Low
"Kingston upon Hull, City of",UKE11,2003,9837,13232.966480446927,-3395.9664804469267,74.3370733579291,Low
East Riding of Yorkshire,UKE12,2003,13181,13232.966480446927,-51.96648044692665,99.60729530658365,Low
North and North East Lincolnshire,UKE13,2003,11403,13232.966480446927,-1829.9664804469267,86.17115456952989,Low
York,UKE21,2003,13547,13232.966480446927,314.03351955307335,102.37311505335624,Low
North Yorkshire CC,UKE22,2003,14232,13232.966480446927,999.0335195530733,107.54958097286236,Low
"Barnsley, Doncaster and Rotherham",UKE31,2003,11186,13232.966480446927,-2046.9664804469267,84.53131062130679,Low
Sheffield,UKE32,2003,11666,13232.966480446927,-1566.9664804469267,88.15861520723807,Low
Bradford,UKE41,2003,10957,13232.966480446927,-2275.9664804469267,82.80078405843541,Low
Leeds,UKE42,2003,12631,13232.966480446927,-601.9664804469267,95.45100880187074,Low
Calderdale and Kirklees,UKE44,2003,11818,13232.966480446927,-1414.9664804469267,89.30726165944964,Low
Wakefield,UKE45,2003,11852,13232.966480446927,-1380.9664804469267,89.56419573428643,Low
Derby,UKF11,2003,11128,13232.966480446927,-2104.9664804469267,84.09301131717342,Low
East Derbyshire,UKF12,2003,11316,13232.966480446927,-1916.9664804469267,85.51370561332983,Low
South and West Derbyshire,UKF13,2003,12803,13232.966480446927,-429.96648044692665,96.75079294516277,Low
Nottingham,UKF14,2003,9927,13232.966480446927,-3305.9664804469267,75.01719296779122,Low
North Nottinghamshire,UKF15,2003,11738,13232.966480446927,-1494.9664804469267,88.70271089512775,Low
South Nottinghamshire,UKF16,2003,13850,13232.966480446927,617.0335195530733,104.66285107322537,Low
Leicester,UKF21,2003,9997,13232.966480446927,-3235.9664804469267,75.54617488657286,Low
Leicestershire CC and Rutland,UKF22,2003,13697,13232.966480446927,464.03351955307335,103.50664773645978,Low
West Northamptonshire,UKF24,2003,13404,13232.966480446927,171.03351955307335,101.29248056213089,Low
North Northamptonshire,UKF25,2003,12584,13232.966480446927,-648.9664804469267,95.09583522783163,Low
Lincolnshire,UKF30,2003,12317,13232.966480446927,-915.9664804469267,93.07814705190735,Low
"Herefordshire, County of",UKG11,2003,13064,13232.966480446927,-168.96648044692665,98.72313981376291,Low
Worcestershire,UKG12,2003,13795,13232.966480446927,562.0335195530733,104.24722242275408,Low
Warwickshire,UKG13,2003,14802,13232.966480446927,1569.0335195530733,111.85700516865573,Low
Telford and Wrekin,UKG21,2003,11450,13232.966480446927,-1782.9664804469267,86.52632814356899,Low
Shropshire CC,UKG22,2003,13161,13232.966480446927,-71.96648044692665,99.45615761550319,Low
Stoke-on-Trent,UKG23,2003,9936,13232.966480446927,-3296.9664804469267,75.08520492877743,Low
Staffordshire CC,UKG24,2003,13017,13232.966480446927,-215.96648044692665,98.3679662397238,Low
Birmingham,UKG31,2003,10819,13232.966480446927,-2413.9664804469267,81.75793398998017,Low
Solihull,UKG32,2003,15991,13232.966480446927,2758.0335195530733,120.84214090338968,Medium
Coventry,UKG33,2003,11134,13232.966480446927,-2098.9664804469267,84.13835262449757,Low
Dudley,UKG36,2003,11439,13232.966480446927,-1793.9664804469267,86.44320241347472,Low
Sandwell,UKG37,2003,9917,13232.966480446927,-3315.9664804469267,74.94162412225097,Low
Walsall,UKG38,2003,10568,13232.966480446927,-2664.9664804469267,79.86115596692028,Low
Wolverhampton,UKG39,2003,10749,13232.966480446927,-2483.9664804469267,81.22895207119852,Low
Peterborough,UKH11,2003,12281,13232.966480446927,-951.9664804469267,92.80609920796252,Low
Cambridgeshire CC,UKH12,2003,14124,13232.966480446927,891.0335195530733,106.73343744102782,Low
Suffolk,UKH14,2003,12942,13232.966480446927,-290.96648044692665,97.80119989817204,Low
Norwich and East Norfolk,UKH15,2003,12139,13232.966480446927,-1093.9664804469267,91.73302160129117,Low
North and West Norfolk,UKH16,2003,11948,13232.966480446927,-1284.9664804469267,90.2896566514727,Low
Breckland and South Norfolk,UKH17,2003,12485,13232.966480446927,-747.9664804469267,94.3477036569833,Low
Luton,UKH21,2003,11333,13232.966480446927,-1899.9664804469267,85.64217265074824,Low
Hertfordshire,UKH23,2003,16776,13232.966480446927,3543.0335195530733,126.77429527829811,Medium
Bedford,UKH24,2003,13417,13232.966480446927,184.03351955307335,101.39072006133321,Low
Central Bedfordshire,UKH25,2003,14666,13232.966480446927,1433.0335195530733,110.82926886930855,Low
Southend-on-Sea,UKH31,2003,13962,13232.966480446927,729.0335195530733,105.509222143276,Low
Thurrock,UKH32,2003,12443,13232.966480446927,-789.9664804469267,94.03031450571432,Low
Essex Haven Gateway,UKH34,2003,13001,13232.966480446927,-231.96648044692665,98.24705608685943,Low
West Essex,UKH35,2003,16282,13232.966480446927,3049.0335195530733,123.04119430861051,Medium
Heart of Essex,UKH36,2003,16568,13232.966480446927,3335.0335195530733,125.20246329106122,Medium
Essex Thames Gateway,UKH37,2003,14270,13232.966480446927,1037.0335195530733,107.83674258591525,Low
Camden and City of London,UKI31,2003,24621,13232.966480446927,11388.033519553073,186.0580546046124,Very High
Westminster,UKI32,2003,26702,13232.966480446927,13469.033519553073,201.7839313615353,Very High
Kensington & Chelsea and Hammersmith & Fulham,UKI33,2003,31327,13232.966480446927,18094.03351955307,236.73452242389396,Very High
Wandsworth,UKI34,2003,20439,13232.966480446927,7206.033519553073,154.45516339968617,High
Hackney and Newham,UKI41,2003,10384,13232.966480446927,-2848.9664804469267,78.47068920897995,Low
Tower Hamlets,UKI42,2003,16255,13232.966480446927,3022.0335195530733,122.83715842565188,Medium
Haringey and Islington,UKI43,2003,19017,13232.966480446927,5784.033519553073,143.70927356386477,High
Lewisham and Southwark,UKI44,2003,13578,13232.966480446927,345.03351955307335,102.60737847453099,Low
Lambeth,UKI45,2003,14625,13232.966480446927,1392.0335195530733,110.51943660259357,Low
Bexley and Greenwich,UKI51,2003,15622,13232.966480446927,2389.0335195530733,118.053650502955,Medium
Barking & Dagenham and Havering,UKI52,2003,13578,13232.966480446927,345.03351955307335,102.60737847453099,Low
Redbridge and Waltham Forest,UKI53,2003,14405,13232.966480446927,1172.0335195530733,108.8569220007084,Low
Enfield,UKI54,2003,14144,13232.966480446927,911.0335195530733,106.88457513210827,Low
Bromley,UKI61,2003,18297,13232.966480446927,5064.033519553073,138.26831668496783,High
Croydon,UKI62,2003,14288,13232.966480446927,1055.0335195530733,107.97276650788766,Low
"Merton, Kingston upon Thames and Sutton",UKI63,2003,17996,13232.966480446927,4763.033519553073,135.99369443420676,Medium
Barnet,UKI71,2003,17155,13232.966480446927,3922.0335195530733,129.638354524273,Medium
Brent,UKI72,2003,14801,13232.966480446927,1568.0335195530733,111.8494482841017,Low
Ealing,UKI73,2003,16640,13232.966480446927,3407.0335195530733,125.7465589789509,Medium
Harrow and Hillingdon,UKI74,2003,15799,13232.966480446927,2566.0335195530733,119.39121906901715,Medium
Hounslow and Richmond upon Thames,UKI75,2003,21457,13232.966480446927,8224.033519553073,162.14807187568206,High
Berkshire,UKJ11,2003,16480,13232.966480446927,3247.0335195530733,124.53745745030716,Medium
Milton Keynes,UKJ12,2003,13875,13232.966480446927,642.0335195530733,104.85177318707596,Low
Buckinghamshire CC,UKJ13,2003,18378,13232.966480446927,5145.033519553073,138.88042433384376,High
Oxfordshire,UKJ14,2003,15989,13232.966480446927,2756.0335195530733,120.82702713428162,Medium
Brighton and Hove,UKJ21,2003,14763,13232.966480446927,1530.0335195530733,111.56228667104881,Low
East Sussex CC,UKJ22,2003,14432,13232.966480446927,1199.0335195530733,109.06095788366706,Low
West Surrey,UKJ25,2003,19436,13232.966480446927,6203.033519553073,146.8756081920006,High
East Surrey,UKJ26,2003,19103,13232.966480446927,5870.033519553073,144.35916563551078,High
West Sussex (South West),UKJ27,2003,14503,13232.966480446927,1270.0335195530733,109.59749668700272,Low
West Sussex (North East),UKJ28,2003,17352,13232.966480446927,4119.033519553073,131.12706078141565,Medium
Portsmouth,UKJ31,2003,11412,13232.966480446927,-1820.9664804469267,86.2391665305161,Low
Southampton,UKJ32,2003,11276,13232.966480446927,-1956.9664804469267,85.2114302311689,Low
Isle of Wight,UKJ34,2003,12123,13232.966480446927,-1109.9664804469267,91.6121114484268,Low
South Hampshire,UKJ35,2003,13609,13232.966480446927,376.03351955307335,102.8416418957057,Low
Central Hampshire,UKJ36,2003,16580,13232.966480446927,3347.0335195530733,125.29314590570951,Medium
North Hampshire,UKJ37,2003,16372,13232.966480446927,3139.0335195530733,123.72131391847263,Medium
Medway,UKJ41,2003,12788,13232.966480446927,-444.96648044692665,96.63743967685242,Low
Kent Thames Gateway,UKJ43,2003,13237,13232.966480446927,4.033519553073347,100.03048084160898,Low
East Kent,UKJ44,2003,11870,13232.966480446927,-1362.9664804469267,89.70021965625887,Low
Mid Kent,UKJ45,2003,15133,13232.966480446927,1900.0335195530733,114.35833395603751,Medium
West Kent,UKJ46,2003,18352,13232.966480446927,5119.033519553073,138.68394533543912,High
"Bristol, City of",UKK11,2003,12620,13232.966480446927,-612.9664804469267,95.36788307177648,Low
"Bath and North East Somerset, North Somerset and South Gloucestershire",UKK12,2003,14256,13232.966480446927,1023.0335195530733,107.7309462021589,Low
Gloucestershire,UKK13,2003,13900,13232.966480446927,667.0335195530733,105.04069530092654,Low
Swindon,UKK14,2003,14134,13232.966480446927,901.0335195530733,106.80900628656804,Low
Wiltshire CC,UKK15,2003,14576,13232.966480446927,1343.0335195530733,110.14914925944643,Low
Bournemouth and Poole,UKK21,2003,13992,13232.966480446927,759.0335195530733,105.73592867989672,Low
Dorset CC,UKK22,2003,14527,13232.966480446927,1294.0335195530733,109.77886191629929,Low
Somerset,UKK23,2003,13290,13232.966480446927,57.03351955307335,100.43099572297223,Low
Cornwall and Isles of Scilly,UKK30,2003,12161,13232.966480446927,-1071.9664804469267,91.89927306147969,Low
Plymouth,UKK41,2003,11207,13232.966480446927,-2025.9664804469267,84.69000519694129,Low
Torbay,UKK42,2003,11914,13232.966480446927,-1318.9664804469267,90.03272257663589,Low
Devon CC,UKK43,2003,13169,13232.966480446927,-63.96648044692665,99.51661269193536,Low
Isle of Anglesey,UKL11,2003,11746,13232.966480446927,-1486.9664804469267,88.76316597155994,Low
Gwynedd,UKL12,2003,11221,13232.966480446927,-2011.9664804469267,84.7958015806976,Low
Conwy and Denbighshire,UKL13,2003,12516,13232.966480446927,-716.9664804469267,94.58196707815803,Low
South West Wales,UKL14,2003,11123,13232.966480446927,-2109.9664804469267,84.05522689440332,Low
Central Valleys,UKL15,2003,10590,13232.966480446927,-2642.9664804469267,80.02740742710878,Low
Gwent Valleys,UKL16,2003,11194,13232.966480446927,-2038.9664804469267,84.59176569773898,Low
Bridgend and Neath Port Talbot,UKL17,2003,11669,13232.966480446927,-1563.9664804469267,88.18128586090013,Low
